RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
92340,78244,San Antonio,TX,San Antonio-New Braunfels,Bexar County,4169,87695,87439,87381,87309,87394,87474,87463,87412,87339,87301,87242,87233,87255,87259,87181,87066,87023,87015,87061,86971,86987,87635,88296,88795,88547,88343,88265,88338,88476,88554,88651,88766,88902,89019,89243,89605,90035,90402,90835,91202,91613,92024,92561,93097,93569,93899,94144,94294,94446,93702,92938,92202,92399,92477,92420,92195,92111,91919,91672,91129,90701,90284,90088,89865,89810,89563,89417,89149,89044,88968,88968,89304,89702,90169,90495,90851,91392,91924,92375,92751,92975,93127,93055,92907,92890,93049,93445,93873,94302,94680,94971,95087,95283,96061,97432,98493,99498,99944,100638,101133,101670,102648,103310,103973,104212,104303,104504,104675,105021,105240,105486,105554,105772,106081,106626,107081,107325,107488,107558,107839,107997,108376,108667,109381,109916,110570,111329,112270,113406,113962,114238,114132,114444,115392,116486,117676,118548,119567,120325,121140,121638,121418,120809,120061,119805,119661,119594,119366,118703,117897,117262,116720,116203,115614,114998,114663,114155,113950,113409,112907,111560,110694,109841,109793,109474,109344,109292,109268,109224,109200,109059,109026,109000,108903,108288,107264,106296,105590,104915,104629,104170,103740,102779,102092,101600,101780,101983,102239,101893,101663,101913,102696,103455,104123,104582,104861,105098,104893,105110,105211,105803,106265,106530,106597,106493,106606,107014,107754,108851,110109,111203,111611,111839,112169,112740,113265,113815,114847,115767,116511,116744,116960,117406,118299,119408,120151,120985,121572,122386,122847,123727,124766,125910,126509,127047,127415,128215,129150,129657,130465,131521,132891,133753,134071,133934,133837,133711,134563,135863,137807,139421,140569,141099,141564,142237,142988,143833,144412,145282,146162,146709,146822,147006,148015,149274,150538,151530,152470,153325,153637,154203,154668,156130,157446,159080,159765,160370,160723,161242,161720,162174,162917,163616,164427,164667
92211,78023,Helotes,TX,San Antonio-New Braunfels,Bexar County,4270,188980,188815,188763,188931,189026,189099,189763,189916,190491,190901,192104,193098,193580,194633,195327,195696,194877,194542,195143,195627,196219,196243,196996,197416,198050,198397,198319,198520,198838,198861,198805,198287,198311,196979,195682,194992,195400,195965,196622,197589,198437,198855,199320,200520,202056,203047,203750,204065,204116,202265,200354,198749,199139,199825,200364,200542,200306,200200,199671,199264,198830,198651,198664,198877,199581,200081,200210,200171,199831,199864,199812,200029,200455,200527,200804,200950,201865,202826,204118,205113,206080,206294,206311,205818,205761,206072,206940,207979,209164,209878,209874,209228,208925,210668,213847,216387,218295,218851,220597,221731,222948,224782,226242,228273,228907,229740,230140,230807,231524,232329,232689,233336,234266,235991,237666,238452,238635,238675,239385,240516,241561,242903,244980,246974,248441,249669,251448,254270,257262,259023,259010,258190,258597,261246,263826,266020,267120,268017,268528,268853,269752,269192,268174,266572,265945,265244,264582,263925,262731,261557,260400,259745,258772,258031,256819,256131,255577,255395,254493,253489,252724,252626,252441,252386,252196,252307,252281,252532,252596,252759,252852,253103,253493,253582,252587,250696,249067,248563,248216,248168,247345,246716,245575,245304,244698,244460,244068,244652,244490,244538,244946,246587,248093,249512,250513,251404,251655,251179,251111,252013,253287,255007,255885,256752,256893,257257,258573,260174,262081,263479,264673,265322,265934,266820,268189,269514,270642,272073,272793,273142,272967,273388,274354,275822,277462,278840,280510,281693,282798,283199,284224,285473,286907,287884,288852,289454,290510,291818,292397,293224,294553,296711,297962,297958,297656,297683,297603,298366,299868,302629,304928,305944,305877,305175,304959,305064,305766,306726,307667,308645,308496,308301,308135,309622,311104,312740,313729,314329,314890,314366,314418,313852,315257,316616,318940,319792,320638,320991,321306,321592,321632,322397,322976,323995,323901
92334,78238,San Antonio,TX,San Antonio-New Braunfels,Bexar County,4524,80925,80894,80990,81075,81116,81225,81314,81350,81368,81393,81395,81291,81044,80816,80649,80550,80649,80852,81069,81168,81171,81751,82208,82639,82460,82457,82538,82721,82845,82836,82889,82949,83050,83018,83134,83407,83825,84175,84476,84780,85048,85390,85674,86067,86445,86778,86983,87069,87075,86397,85750,85286,85542,85817,86042,86100,86028,85859,85687,85472,85260,84941,84733,84408,84412,84269,84383,84320,84508,84638,84858,85052,85328,85558,85763,85986,86303,86714,87023,87500,87833,87986,87818,87649,87757,88123,88604,89084,89695,90211,90579,90439,90369,91001,92454,93672,94837,95562,96762,97646,98348,99330,99986,100888,101153,101563,101777,102022,102067,102048,101887,101733,101626,101598,102090,102372,103018,103483,104388,104910,105585,106237,107426,108789,110064,110925,111401,111996,112782,113055,112676,112649,112857,114007,114807,115950,116895,118048,119142,120126,121023,120995,120641,120050,120063,120031,119732,119339,118684,118106,117508,117229,116826,116139,115278,114674,114412,114422,114341,114336,113447,112810,112277,112618,112793,113191,113441,113738,113758,113795,113580,113429,113481,113394,112809,111649,110673,109991,109448,109284,108929,108650,107890,107562,107122,107122,107180,107419,107271,107052,107212,107901,108621,109240,109589,109657,109544,109328,109371,109608,109797,110168,110335,110403,110453,110737,111541,112382,113502,114716,115753,116375,116756,117357,118215,119000,119664,120512,121228,121811,122057,122494,123308,124349,125430,126025,127025,127747,128693,128929,129622,130366,131469,131883,132314,132574,133468,134430,134937,135642,136702,138082,139050,139385,139315,139431,139558,140460,141717,143592,145218,146307,146745,147076,147568,148219,149317,150073,151010,151713,152290,152512,152722,153792,154914,156242,157056,157798,158312,158393,158926,159211,160496,161547,163173,164069,165012,165720,166433,167054,167576,168341,168859,169503,169626
92274,78133,Canyon Lake,TX,San Antonio-New Braunfels,Comal County,4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170247,170153,169403,169117,168183,168514,168470,169621,170370,171357,172047,173016,173637,174099,174337,174690,175704,176856,178447,179562,180830,182280,184195,186404,188075,189140,189784,190293,190615,189993,189508,190198,192232,194024,195081,196093,196830,197755,198464,199944,200920,202406,203285,204552,203125,201551,200035,199961,200687,200828,201959,201798,201758,200964,200272,198311,196714,195945,196351,196815,196520,196715,196593,196928,196674,195973,196028,196366,196318,195295,193638,190662,190179,189945,191793,191598,191989,192117,192251,191522,191012,190258,190181,190205,190170,190255,190111,190772,191563,192305,192872,193259,194054,194454,194977,195137,195357,195700,196609,197442,197602,197373,196704,197212,198002,199349,199595,199924,199487,199080,198208,198872,200648,202837,204673,206241,208033,210283,212292,214142,215255,216262,217224,218352,220431,223033,224659,225534,226157,227950,229378,230502,231174,232468,233529,234662,234954,235714,237254,239301,241556,243525,244814,246505,248370,250943,252262,252897,253758,254911,255832,255231,254495,254790,256926,260294,263643,266251,267133,267058,267267,267972,269663,270569,271202,271377,271260,272017,271660,271987,273573,275751,277536,278044,279036,281244,284911,286859,289516,289644
92338,78242,San Antonio,TX,San Antonio-New Braunfels,Bexar County,4781,57149,57173,57191,57325,57686,58084,58474,58776,58928,59046,59118,59401,59526,59654,59594,59574,59658,59610,59464,59099,58942,59296,59677,59949,59893,59842,59892,60049,60321,60552,60791,60961,61244,61543,61908,62213,62451,62636,62814,63013,63516,63978,64528,64990,65466,65783,65935,66017,66107,65713,65380,65116,65314,65573,65627,65618,65510,65431,65386,65259,64994,64551,64127,63920,63833,63634,63387,63060,62976,62987,63105,63292,63538,63688,63691,63793,64252,64662,65002,65225,65370,65589,65735,65872,65650,65506,65483,65581,65834,66098,66416,66385,66590,67202,68377,69329,70507,71247,72234,72863,73422,74027,74318,74702,74811,74941,75212,75459,75855,75966,76072,76039,76407,76841,77642,78006,78476,78734,79346,79918,80398,80680,80966,81519,82028,82679,83128,83708,84500,85252,85717,85664,85458,85701,85885,86135,86415,86993,87764,88257,88360,87506,86977,86548,86827,86670,86435,85909,85593,85573,85861,85904,85683,85081,84207,83303,82761,82838,83132,83651,82910,82535,81491,81542,81363,81262,81089,80720,80655,80732,80586,80592,80807,81221,81701,81364,80797,79869,79002,78108,77481,77109,76860,76141,74852,73349,72314,71497,70859,70178,69635,69660,70135,70635,71336,71274,71413,71301,71446,72053,72218,72443,72245,71541,70879,70826,71452,72119,72479,72833,73273,73450,73736,74013,74316,74705,74704,75396,76095,76912,76825,76716,76599,77146,77907,78824,80018,80948,82152,82824,83435,84172,85250,86784,88579,89676,90133,90106,89897,90097,90080,90328,90289,90293,89443,88442,87158,87654,89085,91679,93738,95057,95767,96755,98244,99874,101465,102056,103020,103653,104615,104662,104760,106396,108542,110306,110749,110974,111670,112188,112909,113732,114895,116340,117904,119491,120484,121250,121648,122372,123111,124143,124213,124156,123471
92307,78211,San Antonio,TX,San Antonio-New Braunfels,Bexar County,5211,46745,47018,47154,47283,47487,47700,47743,47866,47688,47783,47742,47885,47811,47670,47600,47593,47792,48213,48551,48825,48880,49563,50185,50865,51093,51338,51492,51577,51817,52038,52403,52645,52776,52993,53229,53778,54337,54927,55463,55800,56259,56358,56526,56564,56836,57142,57480,57787,57799,56888,55958,55176,55311,55806,56353,56705,56698,56759,56668,56773,56539,56517,56366,56487,56730,56633,56485,55880,55484,55266,55529,55838,56153,56116,56243,55924,55976,55824,56088,56347,56470,56551,56563,56783,56867,56968,56920,56979,57149,57591,57849,57923,57855,58440,59416,60441,61377,61938,62351,62639,63133,63985,64306,64633,64531,64820,65159,65757,66115,66070,66178,66111,66571,66820,67781,67952,68674,68847,69741,70041,70612,70704,70897,71184,71834,72863,73259,73356,73125,73434,73735,73765,73509,73643,74049,74680,75114,75713,76490,77079,77111,76845,76807,77136,77588,77551,77489,77334,76944,76836,76397,76325,75102,73608,71714,70679,70033,70095,69771,69415,68318,68186,68210,68807,68979,68993,69023,68886,68743,68822,68532,68613,68520,68534,68341,67924,67269,66376,65393,65116,64858,65158,65234,65160,64443,63334,62850,62662,62780,62738,62108,61478,61164,62119,63056,63446,62369,61591,60857,60953,61107,60688,60605,60188,60484,60766,60721,61350,61925,63023,63965,64902,65620,65454,64772,63714,62983,62733,63475,64130,64181,63841,63823,64328,64959,64815,65014,65210,66090,67057,67691,68004,67935,67169,67279,67205,67920,68296,68973,70003,70583,70767,70926,71411,72506,73647,74550,75732,77442,80381,82825,83934,84114,84167,84771,86430,88279,89828,90238,91011,92545,92933,93015,92936,94674,95938,97178,97328,98101,97376,97169,96710,97880,99529,101528,102759,103358,104010,105148,106207,106963,107452,106932,106286,106029
92284,78148,Universal City,TX,San Antonio-New Braunfels,Bexar County,5335,103668,103624,103561,103459,103601,103591,103885,103996,104267,104343,104365,104418,104304,104039,103820,103581,103493,103321,103247,103332,103461,104199,104735,105303,105169,105247,105523,105989,106226,106252,106201,106331,106321,106431,106642,107002,107325,107467,107393,107162,107228,107656,108156,108502,108936,109312,109669,109779,109836,109029,108235,107576,107763,107788,107806,107691,107616,107451,107231,107095,107002,107031,107047,107087,107177,106986,106862,106776,107090,107379,107464,107554,107728,108042,108419,108909,109591,110432,111381,112165,112534,112668,112848,112753,112631,112379,112509,112774,113390,113915,114027,113643,113581,114375,115961,117357,118840,119846,121324,122160,122810,123851,124787,126228,126748,127382,127678,127975,128356,128609,128271,128080,127939,128050,128243,128243,128599,128564,128942,129667,130512,131624,132673,134062,135800,138061,140281,141940,142752,142820,142251,141464,141026,141448,142120,142743,142507,141947,141431,141266,141918,141799,141403,140446,140093,140114,140210,140451,140814,141093,141230,141019,140669,140221,139590,139430,139345,139494,139271,138839,137994,137310,137022,137249,137289,137415,137282,137213,137076,137454,137446,137547,137409,137602,137013,136010,135071,134750,134666,134858,134522,133916,132962,132500,132078,131909,131618,131845,131858,131865,132086,132693,133543,134285,134967,135483,135773,135831,136144,136696,137323,137835,138163,138138,138324,138509,139359,140291,141577,142573,143423,143703,143915,144131,144834,145735,146957,148237,149360,149953,149775,149653,149767,150669,151750,152589,153834,154826,155746,156134,157001,157997,159066,159887,160728,161238,161947,162842,163432,164217,165304,166790,167527,167881,167757,167895,167829,168454,169592,171519,173380,174391,174334,174166,174457,175304,176053,176789,177485,178289,178544,178542,178609,179370,180427,181654,182868,183904,184853,185002,185422,185630,186832,187795,189264,190127,191118,191687,192129,192420,192681,193376,194405,195456,195850
92357,78261,San Antonio,TX,San Antonio-New Braunfels,Bexar County,5578,173863,172125,171370,171792,173167,173810,175023,176475,178205,179036,179224,179924,182070,185815,188650,190243,189698,189265,188744,188969,189610,187106,184149,180785,180858,181281,181666,182336,182989,184739,186061,186260,185876,185576,186250,186495,186813,187193,188148,189765,191058,191983,192419,193110,193580,193575,194136,194832,195620,193760,192151,190525,191959,191926,191721,190948,191126,191688,192104,192575,192481,192276,191830,191357,191086,191651,192380,192697,192765,193265,192997,193276,193996,195227,196698,197045,198746,199693,200913,201243,201540,201984,202212,202126,202111,202381,202965,203794,204583,205006,205335,205199,205318,206936,210397,212776,214933,215553,217345,217740,217522,218233,218220,219176,218595,218751,218562,218912,219549,220728,221487,223233,225419,228366,232208,235803,238831,240855,242492,244916,245761,247279,248875,251850,254186,256079,257830,259823,262683,264664,265445,264950,264574,265392,266392,267592,268509,269550,270125,270613,271035,270314,269107,267379,266768,265884,265154,263976,262364,260653,259006,258029,257131,256260,255122,253985,252605,251806,250803,250005,248881,248203,247736,247385,246934,247557,248290,249175,249387,249615,249594,249323,249153,248927,247575,245625,243840,243927,244158,244823,244299,243794,242654,242454,241893,242076,242135,242763,242877,243240,244081,245649,247035,248439,249324,249630,249434,248839,248955,249937,251233,253002,254268,255500,255973,256601,257805,259389,261112,262660,263985,264678,265168,266205,267884,269283,270026,271118,271787,272168,271535,271349,271763,272935,274396,275552,277373,278748,280111,280164,280779,281355,282594,283809,285244,286143,287183,288457,288891,289835,290971,292877,293534,292939,292036,291426,291086,291637,293024,295691,298137,299367,299368,298967,298960,299402,299912,300259,300557,300994,300847,300539,300429,302147,303634,305084,305507,305835,305929,305498,305680,305574,306922,308228,310270,311148,311768,312093,312162,312168,311812,311972,312376,313165,313051
92310,78214,San Antonio,TX,San Antonio-New Braunfels,Bexar County,6026,45517,45546,45555,45765,46081,46330,46347,46222,46078,46157,46185,46393,46386,46402,46379,46598,46904,47242,47517,47806,47898,48369,48894,49466,49412,49481,49531,49523,49404,49215,49324,49243,49360,49504,49885,50405,50936,51284,51538,51756,52003,52271,52540,52870,53207,53570,53795,53824,53714,53373,53107,52814,52904,52970,53124,53113,53050,53142,53155,53137,52628,52097,51709,51578,51598,51422,51250,50985,50846,50900,51075,51321,51456,51635,51847,51958,52038,52100,52211,52344,52311,52366,52289,52356,52348,52484,52567,52677,53002,53391,53715,53762,53843,54537,55735,56831,57618,57966,58436,58790,59243,59669,60358,61082,61681,62057,62432,62831,63078,63355,63703,63809,63787,63643,63757,63649,63709,63854,64348,64696,64833,65091,65315,65802,66008,67065,67827,68457,68430,68809,69136,69249,69271,69561,70366,71286,72214,72796,73100,73161,73065,72877,73060,73513,74175,74334,74114,73387,72159,71396,70689,70723,70092,69030,67784,66663,66340,65921,65318,65084,65656,67071,67986,68644,68886,68774,68511,68235,68434,68380,68022,67952,68526,69726,70404,70348,69876,69568,68884,68732,67920,67652,66856,66538,65780,65401,65120,65064,64684,64087,63373,62799,62952,63721,64598,64852,64745,64947,65201,65981,66324,66731,67202,68014,68801,69272,69068,69107,69004,69299,69584,70037,70736,70638,70089,68883,68625,69606,71388,72618,72751,72288,72378,72896,74022,74516,75159,75234,75880,76339,76897,77272,77613,77550,78086,78425,79644,79941,80548,81071,82133,82776,83940,85116,86446,86577,87072,87919,89568,91614,93686,95506,96611,97861,99227,100238,101117,101337,101703,102989,104421,105235,105095,106076,107670,108649,108737,109113,109398,108333,107294,106533,107815,109037,110998,112000,112967,113564,114958,116017,117662,119489,120041,119962,119099
92318,78222,San Antonio,TX,San Antonio-New Braunfels,Bexar County,6057,77391,77561,77696,77927,78009,77956,77841,77805,77749,77679,77603,77583,77430,77291,77094,76873,76634,76453,76595,76826,77132,77768,78391,78853,78831,78897,79077,79506,79929,80348,80582,80784,81148,81327,81596,81824,82336,82773,83282,83724,84261,84791,85240,85538,85734,85961,85893,85749,85496,84626,83731,82719,82439,82129,81778,81677,81621,81725,81563,81376,81133,81149,81299,81675,82186,82630,83127,83506,83985,84313,84563,84727,84882,84971,84979,85113,85353,85619,85869,86069,86198,86065,85944,85790,85823,85901,86319,86671,87430,87912,88272,88080,88199,89313,90924,92335,93583,94358,95405,96093,96703,97405,97940,98613,98726,98896,99425,100051,100714,100978,100957,100745,100633,101208,102020,102298,102122,101756,102136,102344,102413,102259,102661,103420,104351,105386,106170,107256,108435,109361,109179,108419,107829,108250,109077,110081,111143,112027,113342,114130,114846,114331,114159,113864,114081,113832,113428,112951,112252,111651,111201,111156,110908,110112,109152,108639,108729,108958,108888,108517,107829,107475,107091,107032,106854,106870,106666,106227,105952,105882,105972,105909,105855,105615,104989,103945,103330,103311,103054,103117,102752,102850,102335,102726,103340,104228,104153,103923,103164,102923,103167,103872,104643,105245,105864,106119,106920,107487,108399,108634,108893,109257,109353,109247,108876,109168,109706,110121,110342,110661,111435,111859,112185,112336,112577,113066,113649,114621,115244,115722,115528,116007,116414,117237,117696,117883,118708,119627,121057,121854,122496,122954,123099,123052,123042,123437,124509,125799,126696,127706,128781,130211,131230,131918,131531,130986,130622,131753,133272,135112,136651,137750,138273,138528,139172,139901,140962,141304,141911,142598,143318,143666,143947,145001,146101,147225,148034,148916,149539,149364,149363,149403,150476,151325,152572,153368,154150,154577,154863,155295,155536,156229,156991,157881,158224
